,Actual Pickup Time,Booking ID,Pickup ID,Dropoff ID,Actual Dropoff Time,Pickup Latitude,Pickup Longitude,Dropoff Latitude,Dropoff Longitude,name,district,Passenger status,Rounded Pickup Time,Pickup Date,Pickup Hour
2582,2024-09-24 15:16:00,266909,31,15,2024-09-24 15:20:00,49.035227,11.467885,49.03815,11.451488,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,Cancelled,2024-09-24 15:00:00,2024-09-24,15
2583,2024-09-24 15:13:00,266863,19,0,2024-09-24 15:32:00,49.033832,11.471982,48.992168,11.377365,"Beilngries, Ringstrasse",Beilngries,Trip completed,2024-09-24 15:00:00,2024-09-24,15
2584,2024-09-24 15:13:00,267046,19,0,2024-09-24 15:32:00,49.033832,11.471982,48.992168,11.377365,"Beilngries, Ringstrasse",Beilngries,Trip completed,2024-09-24 15:00:00,2024-09-24,15
2585,2024-09-24 15:26:00,266201,8,31,2024-09-24 15:34:00,49.017505,11.404733,49.035227,11.467885,"Haunstetten, Gewerbegebiet",Haunstetten,Trip completed,2024-09-24 15:00:00,2024-09-24,15
2586,2024-09-24 15:32:00,267044,0,30,2024-09-24 15:41:00,48.992168,11.377365,49.036378,11.470632,"Kinding, Bahnhof",Kinding,Cancelled,2024-09-24 15:00:00,2024-09-24,15
2587,2024-09-24 15:37:00,255022,29,46,2024-09-24 15:58:00,49.035103,11.474083,48.976207,11.491877,"Beilngries, Rathaus",Beilngries,Cancelled,2024-09-24 15:00:00,2024-09-24,15
2588,2024-09-24 15:48:00,266848,30,41,2024-09-24 16:02:00,49.036378,11.470632,48.97066,11.475578,"Beilngries, Frauenkirche",Beilngries,Trip completed,2024-09-24 15:00:00,2024-09-24,15
2589,2024-09-24 16:00:00,264444,29,50,2024-09-24 16:13:00,49.035103,11.474083,48.976827,11.559612,"Beilngries, Rathaus",Beilngries,Cancelled,2024-09-24 16:00:00,2024-09-24,16
2590,2024-09-24 15:51:00,266945,29,15,2024-09-24 16:18:00,49.035103,11.474083,49.03815,11.451488,"Beilngries, Rathaus",Beilngries,Trip completed,2024-09-24 15:00:00,2024-09-24,15
2591,2024-09-24 16:09:00,266521,2,22,2024-09-24 16:23:00,48.993652,11.361228,49.032928,11.479163,"Enkering, Feuerwehrhaus",Enkering,Cancelled,2024-09-24 16:00:00,2024-09-24,16
2592,2024-09-24 16:12:00,265635,29,50,2024-09-24 16:28:00,49.035103,11.474083,48.976827,11.559612,"Beilngries, Rathaus",Beilngries,Cancelled,2024-09-24 16:00:00,2024-09-24,16
2593,2024-09-24 16:10:00,266705,8,66,2024-09-24 16:14:00,49.017505,11.404733,49.043035,11.412738,"Haunstetten, Gewerbegebiet",Haunstetten,Trip completed,2024-09-24 16:00:00,2024-09-24,16
2594,2024-09-24 16:25:00,266801,31,15,2024-09-24 16:35:00,49.035227,11.467885,49.03815,11.451488,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,Trip completed,2024-09-24 16:00:00,2024-09-24,16
2595,2024-09-24 16:28:00,266834,29,0,2024-09-24 16:52:00,49.035103,11.474083,48.992168,11.377365,"Beilngries, Rathaus",Beilngries,Cancelled,2024-09-24 16:00:00,2024-09-24,16
2596,2024-09-24 16:22:00,267099,17,6,2024-09-24 16:40:00,49.040293,11.464213,49.015158,11.408473,"Beilngries, Hirschberger straße",Beilngries,Trip completed,2024-09-24 16:00:00,2024-09-24,16
2597,2024-09-24 16:31:00,266865,30,15,2024-09-24 16:35:00,49.036378,11.470632,49.03815,11.451488,"Beilngries, Frauenkirche",Beilngries,Trip completed,2024-09-24 16:00:00,2024-09-24,16
2598,2024-09-24 16:31:00,266827,31,10,2024-09-24 16:37:00,49.035227,11.467885,49.005142,11.445253,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,Trip completed,2024-09-24 16:00:00,2024-09-24,16
2599,2024-09-24 16:34:00,267007,12,38,2024-09-24 16:46:00,49.017245,11.444688,49.010337,11.502283,"Badanhausen, Fischerstraße",Badanhausen,Trip completed,2024-09-24 16:00:00,2024-09-24,16
2600,2024-09-24 16:37:00,260572,8,4,2024-09-24 16:43:00,49.017505,11.404733,49.000562,11.38279,"Haunstetten, Gewerbegebiet",Haunstetten,Cancelled,2024-09-24 16:00:00,2024-09-24,16
2601,2024-09-24 16:42:00,260579,8,1,2024-09-24 16:49:00,49.017505,11.404733,48.992498,11.363953,"Haunstetten, Gewerbegebiet",Haunstetten,Trip completed,2024-09-24 16:00:00,2024-09-24,16
2602,2024-09-24 16:42:00,265162,8,0,2024-09-24 16:53:00,49.017505,11.404733,48.992168,11.377365,"Haunstetten, Gewerbegebiet",Haunstetten,Trip completed,2024-09-24 16:00:00,2024-09-24,16
2603,2024-09-24 16:39:00,265658,8,1,2024-09-24 16:48:00,49.017505,11.404733,48.992498,11.363953,"Haunstetten, Gewerbegebiet",Haunstetten,Cancelled,2024-09-24 16:00:00,2024-09-24,16
2604,2024-09-24 16:40:00,251010,8,20,2024-09-24 16:51:00,49.017505,11.404733,49.032173,11.476295,"Haunstetten, Gewerbegebiet",Haunstetten,Cancelled,2024-09-24 16:00:00,2024-09-24,16
2605,2024-09-24 16:53:00,266688,0,1,2024-09-24 16:56:00,48.992168,11.377365,48.992498,11.363953,"Kinding, Bahnhof",Kinding,Trip completed,2024-09-24 16:00:00,2024-09-24,16
2606,2024-09-24 16:53:00,266717,0,19,2024-09-24 17:13:00,48.992168,11.377365,49.033832,11.471982,"Kinding, Bahnhof",Kinding,Trip completed,2024-09-24 16:00:00,2024-09-24,16
2607,2024-09-24 16:53:00,267084,0,28,2024-09-24 17:11:00,48.992168,11.377365,49.036912,11.471075,"Kinding, Bahnhof",Kinding,Trip completed,2024-09-24 16:00:00,2024-09-24,16
2608,2024-09-24 17:00:00,262024,4,47,2024-09-24 17:29:00,49.000562,11.38279,48.965578,11.50951,"Kinding, Marktplatz",Kinding,Trip completed,2024-09-24 17:00:00,2024-09-24,17
2609,2024-09-24 17:10:00,258052,31,55,2024-09-24 17:18:00,49.035227,11.467885,49.019003,11.520783,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,Trip completed,2024-09-24 17:00:00,2024-09-24,17
2610,2024-09-24 17:10:00,265955,31,55,2024-09-24 17:18:00,49.035227,11.467885,49.019003,11.520783,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,Trip completed,2024-09-24 17:00:00,2024-09-24,17
2611,2024-09-24 17:11:00,266978,28,53,2024-09-24 17:22:00,49.036912,11.471075,48.998413,11.530053,"Beilngries, Neumarkter Straße",Beilngries,Trip completed,2024-09-24 17:00:00,2024-09-24,17
2612,2024-09-24 17:09:00,262994,0,30,2024-09-24 17:22:00,48.992168,11.377365,49.036378,11.470632,"Kinding, Bahnhof",Kinding,Trip completed,2024-09-24 17:00:00,2024-09-24,17
2613,2024-09-24 17:30:00,263974,31,55,2024-09-24 17:37:00,49.035227,11.467885,49.019003,11.520783,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,Cancelled,2024-09-24 17:00:00,2024-09-24,17
2614,2024-09-24 17:37:00,265395,55,40,2024-09-24 18:00:00,49.019003,11.520783,48.994215,11.461103,"Kottingwoerth, Dietfurter Strasse",Kottingwörth,Cancelled,2024-09-24 17:00:00,2024-09-24,17
2615,2024-09-24 17:46:00,265922,17,50,2024-09-24 18:06:00,49.040293,11.464213,48.976827,11.559612,"Beilngries, Hirschberger straße",Beilngries,Trip completed,2024-09-24 17:00:00,2024-09-24,17
2616,2024-09-24 17:49:00,267037,25,50,2024-09-24 18:06:00,49.038975,11.480128,48.976827,11.559612,"Beilngries, Ottmaringer Straße",Beilngries,Trip completed,2024-09-24 17:00:00,2024-09-24,17
2617,2024-09-24 17:58:00,266638,37,49,2024-09-24 18:08:00,49.013632,11.497563,48.97449,11.562987,"Paulushofen, Spielplatz",Paulushofen,Trip completed,2024-09-24 17:00:00,2024-09-24,17
2618,2024-09-24 18:15:00,266629,21,15,2024-09-24 18:22:00,49.033525,11.475793,49.03815,11.451488,"Beilngries, Deutscher Hof",Beilngries,Cancelled,2024-09-24 18:00:00,2024-09-24,18
2619,2024-09-24 18:15:00,266645,21,15,2024-09-24 18:21:00,49.033525,11.475793,49.03815,11.451488,"Beilngries, Deutscher Hof",Beilngries,Cancelled,2024-09-24 18:00:00,2024-09-24,18
2620,2024-09-24 18:16:00,266252,29,40,2024-09-24 18:26:00,49.035103,11.474083,48.994215,11.461103,"Beilngries, Rathaus",Beilngries,Cancelled,2024-09-24 18:00:00,2024-09-24,18
2621,2024-09-24 18:17:00,266857,31,15,2024-09-24 18:22:00,49.035227,11.467885,49.03815,11.451488,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,Cancelled,2024-09-24 18:00:00,2024-09-24,18
2622,2024-09-24 18:17:00,266859,31,15,2024-09-24 18:22:00,49.035227,11.467885,49.03815,11.451488,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,Cancelled,2024-09-24 18:00:00,2024-09-24,18
2623,2024-09-24 18:23:00,265010,29,50,2024-09-24 18:35:00,49.035103,11.474083,48.976827,11.559612,"Beilngries, Rathaus",Beilngries,Cancelled,2024-09-24 18:00:00,2024-09-24,18
2624,2024-09-24 19:27:00,266976,30,10,2024-09-24 19:32:00,49.036378,11.470632,49.005142,11.445253,"Beilngries, Frauenkirche",Beilngries,Trip completed,2024-09-24 19:00:00,2024-09-24,19
2625,2024-09-24 19:28:00,266949,31,10,2024-09-24 19:32:00,49.035227,11.467885,49.005142,11.445253,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,Trip completed,2024-09-24 19:00:00,2024-09-24,19
2626,2024-09-24 19:38:00,262995,30,40,2024-09-24 19:49:00,49.036378,11.470632,48.994215,11.461103,"Beilngries, Frauenkirche",Beilngries,Trip completed,2024-09-24 19:00:00,2024-09-24,19
2627,2024-09-24 20:02:00,251909,0,22,2024-09-24 20:17:00,48.992168,11.377365,49.032928,11.479163,"Kinding, Bahnhof",Kinding,Cancelled,2024-09-24 20:00:00,2024-09-24,20
2628,2024-09-24 20:08:00,267045,0,19,2024-09-24 20:42:00,48.992168,11.377365,49.033832,11.471982,"Kinding, Bahnhof",Kinding,Cancelled,2024-09-24 20:00:00,2024-09-24,20
2629,2024-09-24 20:09:00,259730,19,42,2024-09-24 20:20:00,49.033832,11.471982,48.970778,11.476563,"Beilngries, Ringstrasse",Beilngries,Cancelled,2024-09-24 20:00:00,2024-09-24,20
2630,2024-09-24 21:00:00,265517,28,64,2024-09-24 21:06:00,49.036912,11.471075,49.068532,11.455142,"Beilngries, Neumarkter Straße",Beilngries,Trip completed,2024-09-24 21:00:00,2024-09-24,21
2631,2024-09-24 21:19:00,267236,28,0,2024-09-24 21:49:00,49.036912,11.471075,48.992168,11.377365,"Beilngries, Neumarkter Straße",Beilngries,Trip completed,2024-09-24 21:00:00,2024-09-24,21
2632,2024-09-24 21:25:00,265883,38,50,2024-09-24 21:32:00,49.010337,11.502283,48.976827,11.559612,"Paulushofen, Dorfstraße",Paulushofen,Trip completed,2024-09-24 21:00:00,2024-09-24,21
2633,2024-09-24 22:01:00,267273,19,0,2024-09-24 22:12:00,49.033832,11.471982,48.992168,11.377365,"Beilngries, Ringstrasse",Beilngries,Trip completed,2024-09-24 22:00:00,2024-09-24,22
2634,2024-09-24 22:10:00,257828,0,46,2024-09-24 22:26:00,48.992168,11.377365,48.976207,11.491877,"Kinding, Bahnhof",Kinding,Cancelled,2024-09-24 22:00:00,2024-09-24,22
2635,2024-09-25 05:22:00,267353,28,0,2024-09-25 05:41:00,49.036912,11.471075,48.992168,11.377365,"Beilngries, Neumarkter Straße",Beilngries,Cancelled,2024-09-25 05:00:00,2024-09-25,5
2636,2024-09-25 05:22:00,267354,28,0,2024-09-25 05:46:00,49.036912,11.471075,48.992168,11.377365,"Beilngries, Neumarkter Straße",Beilngries,Cancelled,2024-09-25 05:00:00,2024-09-25,5
2637,2024-09-25 05:27:00,251483,67,8,2024-09-25 05:32:00,49.048472,11.431715,49.017505,11.404733,Kaldorf,Wiesenhofen,Trip completed,2024-09-25 05:00:00,2024-09-25,5
2638,2024-09-25 05:37:00,255584,1,8,2024-09-25 05:49:00,48.992498,11.363953,49.017505,11.404733,"Enkering, Maibaum",Enkering,Cancelled,2024-09-25 05:00:00,2024-09-25,5
2639,2024-09-25 05:53:00,266837,31,8,2024-09-25 05:47:00,49.035227,11.467885,49.017505,11.404733,"Beilngries, Eichstaetter Strasse / Tankstelle",Beilngries,Cancelled,2024-09-25 05:00:00,2024-09-25,5
2640,2024-09-25 05:53:00,253101,55,21,2024-09-25 06:00:00,49.019003,11.520783,49.033525,11.475793,"Kottingwoerth, Dietfurter Strasse",Kottingwörth,Cancelled,2024-09-25 05:00:00,2024-09-25,5
2641,2024-09-25 06:00:00,258771,55,31,2024-09-25 06:09:00,49.019003,11.520783,49.035227,11.467885,"Kottingwoerth, Dietfurter Strasse",Kottingwörth,Cancelled,2024-09-25 06:00:00,2024-09-25,6
2642,2024-09-25 06:00:00,260052,55,31,2024-09-25 06:09:00,49.019003,11.520783,49.035227,11.467885,"Kottingwoerth, Dietfurter Strasse",Kottingwörth,Cancelled,2024-09-25 06:00:00,2024-09-25,6
2643,2024-09-25 06:03:00,258694,23,0,2024-09-25 06:16:00,49.030037,11.484332,48.992168,11.377365,"Beilngries, An der Leitn",Beilngries,Trip completed,2024-09-25 06:00:00,2024-09-25,6
2644,2024-09-25 06:01:00,267350,19,0,2024-09-25 06:19:00,49.033832,11.471982,48.992168,11.377365,"Beilngries, Ringstrasse",Beilngries,Cancelled,2024-09-25 06:00:00,2024-09-25,6
2645,2024-09-25 06:16:00,267275,53,19,2024-09-25 06:23:00,48.998413,11.530053,49.033832,11.471982,Amtmannsdorf,Amtmannsdorf,Cancelled,2024-09-25 06:00:00,2024-09-25,6
2646,2024-09-25 06:13:00,267185,3,0,2024-09-25 06:17:00,49.002445,11.390002,48.992168,11.377365,"Kinding, Beilngrieser Straße",Kinding,Cancelled,2024-09-25 06:00:00,2024-09-25,6
2647,2024-09-25 06:32:00,263004,40,0,2024-09-25 06:53:00,48.994215,11.461103,48.992168,11.377365,"Irfersdorf, Am Kirchplatz",Irfersdorf,Trip completed,2024-09-25 06:00:00,2024-09-25,6
2648,2024-09-25 06:43:00,262020,47,4,2024-09-25 07:18:00,48.965578,11.50951,49.000562,11.38279,Kirchbuch,Kirchbuch,Trip completed,2024-09-25 06:00:00,2024-09-25,6
2649,2024-09-25 06:50:00,253415,44,26,2024-09-25 07:20:00,48.98216,11.494917,49.044913,11.469383,"Aschbuch, Altenzeller Weg",Aschbuch,Cancelled,2024-09-25 06:00:00,2024-09-25,6
2650,2024-09-25 06:56:00,260294,44,26,2024-09-25 07:08:00,48.98216,11.494917,49.044913,11.469383,"Aschbuch, Altenzeller Weg",Aschbuch,Cancelled,2024-09-25 06:00:00,2024-09-25,6
2651,2024-09-25 06:59:00,256830,21,8,2024-09-25 07:13:00,49.033525,11.475793,49.017505,11.404733,"Beilngries, Deutscher Hof",Beilngries,Trip completed,2024-09-25 06:00:00,2024-09-25,6
2652,2024-09-25 07:00:00,252510,20,8,2024-09-25 07:10:00,49.032173,11.476295,49.017505,11.404733,"Beilngries, ZOB",Beilngries,Cancelled,2024-09-25 07:00:00,2024-09-25,7
2653,2024-09-25 07:03:00,267352,28,0,2024-09-25 07:22:00,49.036912,11.471075,48.992168,11.377365,"Beilngries, Neumarkter Straße",Beilngries,Cancelled,2024-09-25 07:00:00,2024-09-25,7
2654,2024-09-25 06:53:00,265577,44,26,2024-09-25 07:15:00,48.98216,11.494917,49.044913,11.469383,"Aschbuch, Altenzeller Weg",Aschbuch,Trip completed,2024-09-25 06:00:00,2024-09-25,6
2655,2024-09-25 07:10:00,267304,66,8,2024-09-25 07:13:00,49.043035,11.412738,49.017505,11.404733,"Wiesenhofen, Kirche",Litterzhofen,Trip completed,2024-09-25 07:00:00,2024-09-25,7
2656,2024-09-25 07:11:00,266382,28,0,2024-09-25 07:30:00,49.036912,11.471075,48.992168,11.377365,"Beilngries, Neumarkter Straße",Beilngries,Cancelled,2024-09-25 07:00:00,2024-09-25,7
2657,2024-09-25 07:18:00,262862,0,8,2024-09-25 07:28:00,48.992168,11.377365,49.017505,11.404733,"Kinding, Bahnhof",Kinding,Cancelled,2024-09-25 07:00:00,2024-09-25,7
2658,2024-09-25 07:28:00,267062,4,19,2024-09-25 07:50:00,49.000562,11.38279,49.033832,11.471982,"Kinding, Marktplatz",Kinding,Trip completed,2024-09-25 07:00:00,2024-09-25,7
2659,2024-09-25 07:32:00,267355,1,8,2024-09-25 07:40:00,48.992498,11.363953,49.017505,11.404733,"Enkering, Maibaum",Enkering,Trip completed,2024-09-25 07:00:00,2024-09-25,7
2660,2024-09-25 07:55:00,264296,28,64,2024-09-25 08:01:00,49.036912,11.471075,49.068532,11.455142,"Beilngries, Neumarkter Straße",Beilngries,Trip completed,2024-09-25 07:00:00,2024-09-25,7
2661,2024-09-25 07:56:00,251905,22,0,2024-09-25 08:08:00,49.032928,11.479163,48.992168,11.377365,"Beilngries, Kelheimer Straße",Beilngries,Trip completed,2024-09-25 07:00:00,2024-09-25,7
2662,2024-09-25 07:59:00,266046,28,0,2024-09-25 08:08:00,49.036912,11.471075,48.992168,11.377365,"Beilngries, Neumarkter Straße",Beilngries,Trip completed,2024-09-25 07:00:00,2024-09-25,7
2663,2024-09-25 07:57:00,267303,66,8,2024-09-25 08:01:00,49.043035,11.412738,49.017505,11.404733,"Wiesenhofen, Kirche",Litterzhofen,Cancelled,2024-09-25 07:00:00,2024-09-25,7
2664,2024-09-25 08:10:00,265160,0,8,2024-09-25 08:15:00,48.992168,11.377365,49.017505,11.404733,"Kinding, Bahnhof",Kinding,Trip completed,2024-09-25 08:00:00,2024-09-25,8
2665,2024-09-25 08:17:00,259295,64,30,2024-09-25 08:24:00,49.068532,11.455142,49.036378,11.470632,"Plankstetten, Biberbacher Straße",Biberbach,Trip completed,2024-09-25 08:00:00,2024-09-25,8
2666,2024-09-25 08:17:00,266132,64,30,2024-09-25 08:24:00,49.068532,11.455142,49.036378,11.470632,"Plankstetten, Biberbacher Straße",Biberbach,Trip completed,2024-09-25 08:00:00,2024-09-25,8
2667,2024-09-25 08:23:00,265606,0,33,2024-09-25 08:32:00,48.992168,11.377365,49.031608,11.461872,"Kinding, Bahnhof",Kinding,Trip completed,2024-09-25 08:00:00,2024-09-25,8
2668,2024-09-25 08:23:00,267086,0,33,2024-09-25 08:32:00,48.992168,11.377365,49.031608,11.461872,"Kinding, Bahnhof",Kinding,Trip completed,2024-09-25 08:00:00,2024-09-25,8
2669,2024-09-25 08:23:00,267297,0,19,2024-09-25 09:04:00,48.992168,11.377365,49.033832,11.471982,"Kinding, Bahnhof",Kinding,Trip completed,2024-09-25 08:00:00,2024-09-25,8
2670,2024-09-25 08:46:00,267271,19,0,2024-09-25 09:26:00,49.033832,11.471982,48.992168,11.377365,"Beilngries, Ringstrasse",Beilngries,Cancelled,2024-09-25 08:00:00,2024-09-25,8
2671,2024-09-25 08:47:00,266116,38,29,2024-09-25 09:02:00,49.010337,11.502283,49.035103,11.474083,"Paulushofen, Dorfstraße",Paulushofen,Trip completed,2024-09-25 08:00:00,2024-09-25,8
2672,2024-09-25 08:50:00,266758,45,30,2024-09-25 09:01:00,48.978988,11.491803,49.036378,11.470632,"Aschbuch, Lindenstraße",Aschbuch,Cancelled,2024-09-25 08:00:00,2024-09-25,8
2673,2024-09-25 08:52:00,267207,41,21,2024-09-25 09:01:00,48.97066,11.475578,49.033525,11.475793,"Grampersdorf, Kirchstraße",Grampersdorf,Trip completed,2024-09-25 08:00:00,2024-09-25,8
2674,2024-09-25 09:09:00,261009,28,7,2024-09-25 09:16:00,49.036912,11.471075,49.016552,11.413603,"Beilngries, Neumarkter Straße",Beilngries,Trip completed,2024-09-25 09:00:00,2024-09-25,9
2675,2024-09-25 09:09:00,267105,30,0,2024-09-25 09:22:00,49.036378,11.470632,48.992168,11.377365,"Beilngries, Frauenkirche",Beilngries,Trip completed,2024-09-25 09:00:00,2024-09-25,9
2676,2024-09-25 08:55:00,266151,59,0,2024-09-25 09:11:00,49.058008,11.516585,48.992168,11.377365,"Kevenhuell, Kirche",Leising,Trip completed,2024-09-25 08:00:00,2024-09-25,8
2677,2024-09-25 09:49:00,267421,53,19,2024-09-25 09:56:00,48.998413,11.530053,49.033832,11.471982,Amtmannsdorf,Amtmannsdorf,Trip completed,2024-09-25 09:00:00,2024-09-25,9
2678,2024-09-25 10:46:00,266379,19,0,2024-09-25 11:16:00,49.033832,11.471982,48.992168,11.377365,"Beilngries, Ringstrasse",Beilngries,Cancelled,2024-09-25 10:00:00,2024-09-25,10
2679,2024-09-25 10:46:00,267319,28,0,2024-09-25 11:17:00,49.036912,11.471075,48.992168,11.377365,"Beilngries, Neumarkter Straße",Beilngries,Cancelled,2024-09-25 10:00:00,2024-09-25,10
2680,2024-09-25 10:53:00,267469,28,0,2024-09-25 11:17:00,49.036912,11.471075,48.992168,11.377365,"Beilngries, Neumarkter Straße",Beilngries,Cancelled,2024-09-25 10:00:00,2024-09-25,10
2681,2024-09-25 11:04:00,265307,45,0,2024-09-25 11:20:00,48.978988,11.491803,48.992168,11.377365,"Aschbuch, Lindenstraße",Aschbuch,Trip completed,2024-09-25 11:00:00,2024-09-25,11
2682,2024-09-25 10:55:00,267101,66,30,2024-09-25 11:03:00,49.043035,11.412738,49.036378,11.470632,"Wiesenhofen, Kirche",Litterzhofen,Cancelled,2024-09-25 10:00:00,2024-09-25,10
2683,2024-09-25 10:57:00,266988,66,30,2024-09-25 11:05:00,49.043035,11.412738,49.036378,11.470632,"Wiesenhofen, Kirche",Litterzhofen,Cancelled,2024-09-25 10:00:00,2024-09-25,10
2684,2024-09-25 11:30:00,267478,19,53,2024-09-25 11:39:00,49.033832,11.471982,48.998413,11.530053,"Beilngries, Ringstrasse",Beilngries,Trip completed,2024-09-25 11:00:00,2024-09-25,11
2685,2024-09-25 11:38:00,266972,50,0,2024-09-25 12:04:00,48.976827,11.559612,48.992168,11.377365,"Wolfsbuch, Fuchsengasse",Wolfsbuch,Trip completed,2024-09-25 11:00:00,2024-09-25,11
2686,2024-09-25 11:52:00,267063,19,4,2024-09-25 12:02:00,49.033832,11.471982,49.000562,11.38279,"Beilngries, Ringstrasse",Beilngries,Trip completed,2024-09-25 11:00:00,2024-09-25,11
2687,2024-09-25 11:49:00,259556,30,64,2024-09-25 11:57:00,49.036378,11.470632,49.068532,11.455142,"Beilngries, Frauenkirche",Beilngries,Trip completed,2024-09-25 11:00:00,2024-09-25,11
2688,2024-09-25 11:49:00,266134,30,64,2024-09-25 11:57:00,49.036378,11.470632,49.068532,11.455142,"Beilngries, Frauenkirche",Beilngries,Trip completed,2024-09-25 11:00:00,2024-09-25,11
2689,2024-09-25 12:34:00,266984,29,66,2024-09-25 12:44:00,49.035103,11.474083,49.043035,11.412738,"Beilngries, Rathaus",Beilngries,Cancelled,2024-09-25 12:00:00,2024-09-25,12
2690,2024-09-25 12:35:00,266759,21,45,2024-09-25 12:43:00,49.033525,11.475793,48.978988,11.491803,"Beilngries, Deutscher Hof",Beilngries,Cancelled,2024-09-25 12:00:00,2024-09-25,12
2691,2024-09-25 12:43:00,267509,4,31,2024-09-25 12:54:00,49.000562,11.38279,49.035227,11.467885,"Kinding, Marktplatz",Kinding,Cancelled,2024-09-25 12:00:00,2024-09-25,12
2692,2024-09-25 12:47:00,267510,4,31,2024-09-25 12:56:00,49.000562,11.38279,49.035227,11.467885,"Kinding, Marktplatz",Kinding,Trip completed,2024-09-25 12:00:00,2024-09-25,12
2693,2024-09-25 12:56:00,267337,43,0,2024-09-25 13:17:00,48.976818,11.478615,48.992168,11.377365,"Grampersdorf, Gewerbegebiet",Grampersdorf,Trip completed,2024-09-25 12:00:00,2024-09-25,12
2694,2024-09-25 13:05:00,267496,19,0,2024-09-25 13:17:00,49.033832,11.471982,48.992168,11.377365,"Beilngries, Ringstrasse",Beilngries,Trip completed,2024-09-25 13:00:00,2024-09-25,13
2695,2024-09-25 13:07:00,267495,28,0,2024-09-25 13:17:00,49.036912,11.471075,48.992168,11.377365,"Beilngries, Neumarkter Straße",Beilngries,Trip completed,2024-09-25 13:00:00,2024-09-25,13
2696,2024-09-25 13:13:00,266117,29,38,2024-09-25 13:29:00,49.035103,11.474083,49.010337,11.502283,"Beilngries, Rathaus",Beilngries,Cancelled,2024-09-25 13:00:00,2024-09-25,13
2697,2024-09-25 13:23:00,266254,40,29,2024-09-25 13:34:00,48.994215,11.461103,49.035103,11.474083,"Irfersdorf, Am Kirchplatz",Irfersdorf,Cancelled,2024-09-25 13:00:00,2024-09-25,13
